full_name,country,country_code,longitude,latitude
"Washington, DC",United States,US,-77.119401,38.801826
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Tsinstikeptum  9, British Columbia",Canada,CA,-119.625662,49.822037
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Tyendinaga, Ontario",Canada,CA,-77.334156,44.186614
Ottawa Macdonald-Cartier International Airport (YOW),Canada,CA,-75.66751774968503,45.32250818888358
"Kitchener, Ontario",Canada,CA,-80.574116,43.353845
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Stony Plain, Alberta",Canada,CA,-114.051347,53.498167
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Lorain, OH",United States,US,-82.292185,41.401871
Harbour Green Park,Canada,CA,-123.12171936035156,49.290062155858095
"Waterloo, Ontario",Canada,CA,-80.626184,43.432944
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Hamilton City, New Zealand",New Zealand,NZ,175.184301,-37.846039
"Portland, OR",United States,US,-122.7900653,45.421863
"Prince Rupert, British Columbia",Canada,CA,-130.365665,54.201227
St james presbyterian church,Canada,CA,-66.74972523050836,45.90915749013693
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Santa Clara, CA",United States,US,-122.005597,37.322943
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
Utah State Capitol Building,United States,US,-111.88828468322754,40.77744609431485
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Niagara Falls, Ontario",Canada,CA,-79.176284,42.959453
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Delta, British Columbia",Canada,CA,-123.3520628,49.001938
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Lake Mohegan, NY",United States,US,-73.861989,41.294835
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Denver, CO",United States,US,-105.109815,39.614151
"Irvine, CA",United States,US,-117.86894,33.606077
"Gary, IN",United States,US,-87.433258,41.521967
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Waterloo, Ontario",Canada,CA,-80.8690828,43.266799
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Pine Lake Park, NJ",United States,US,-74.288073,39.987032
"Fairview Park, OH",United States,US,-81.875476,41.417577
"Ridgefield Park, NJ",United States,US,-74.035746,40.838768
"Grand Rapids, MI",United States,US,-85.751406,42.883679
"Richmond, British Columbia",Canada,CA,-123.304549,49.08609
"Seabird Island, British Columbia",Canada,CA,-121.7433545,49.242506
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Squamish, British Columbia",Canada,CA,-123.260264,49.638739
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"South Frontenac, Ontario",Canada,CA,-76.84102,44.338693
"Brandon, Manitoba",Canada,CA,-100.008104,49.810856
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Camden Town, London",United Kingdom,GB,-0.213503,51.512805
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Malmo, Sweden",Sweden,SE,12.7178537,55.4799811
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Oklahoma City, OK",United States,US,-97.768683,35.290722
"Vaughan, Ontario",Canada,CA,-79.711527,43.749761
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Comox 1, British Columbia",Canada,CA,-124.961016,49.673784
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Barcelona, Spain",Spain,ES,2.0524766,41.3170475
"Waterloo, Ontario",Canada,CA,-80.626184,43.432944
"Paddington, London",United Kingdom,GB,-0.2160701,51.5098789
"Camberwell, London",United Kingdom,GB,-0.1114755,51.4194247
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Kansas, USA",United States,US,-102.051769,36.9931101
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Strathcona County, Alberta",Canada,CA,-113.402012,53.354476
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Billings, MT",United States,US,-108.6928791,45.723722
"Nairobi, Kenya",Kenya,KE,36.6645733,-1.3890532
"Hamilton City, New Zealand",New Zealand,NZ,175.184301,-37.846039
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Wood Buffalo, Alberta",Canada,CA,-114.001159,55.329481
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Kingston, Ontario",Canada,CA,-76.712759,44.16054
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Mount Currie, British Columbia",Canada,CA,-122.7581458,50.3013183
"Strathcona County, Alberta",Canada,CA,-113.402012,53.354476
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Santa Clara, CA",United States,US,-122.005597,37.322943
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Greater Vancouver A, British Columbia",Canada,CA,-123.738375,49.001963
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Colorado, USA",United States,US,-109.060257,36.992427
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Shellbrook, Saskatchewan",Canada,CA,-106.418024,53.2130002
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Timmins, Ontario",Canada,CA,-81.729849,48.2768
"Trois-Rivières, Québec",Canada,CA,-72.777882,46.25302
"Division No.  4, Subd. B, Newfoundland and Labrador",Canada,CA,-59.489365,47.896868
"Stoney 142, 143, 144, Alberta",Canada,CA,-115.117728,51.049145
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kansas, USA",United States,US,-102.051769,36.9931101
"Cape Breton, Nova Scotia",Canada,CA,-60.812036,44.588424
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Banff, Alberta",Canada,CA,-115.5921699,51.160871
"Cowessess 73, Saskatchewan",Canada,CA,-102.75175,50.4839248
"Queens, Prince Edward Island",Canada,CA,-63.63177,45.885655
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Strathcona County, Alberta",Canada,CA,-113.402012,53.354476
"Guelph, Ontario",Canada,CA,-80.326879,43.473802
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Warsaw, Poland",Poland,PL,20.8525518,52.0977088
"Mashpee, MA",United States,US,-70.53973,41.582498
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
Arts Building,Canada,CA,-106.6373214085868,52.13202133527157
"San Jose, CA",United States,US,-122.035311,37.193164
"Kansas, USA",United States,US,-102.051769,36.9931101
"Banff, Alberta",Canada,CA,-115.5921699,51.160871
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Cabbagetown-South St James Town, Toronto",Canada,CA,-79.378358,43.66194
"Kingston, Ontario",Canada,CA,-76.712759,44.16054
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Topeka, KS",United States,US,-95.809606,38.971524
"Thompson-Nicola L, British Columbia",Canada,CA,-120.358452,50.357638
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
Upper Grand District School Board Office,Canada,CA,-80.26244074039882,43.57915947030551
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Rocky Mountain House, Alberta",Canada,CA,-114.950088,52.355736
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Alaska, USA",United States,US,-179.231086,51.175093
Anniversary Park,Canada,CA,-79.36713084496049,43.66217499441404
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Santa Clara, CA",United States,US,-122.005597,37.322943
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Innisfil, Ontario",Canada,CA,-79.734254,44.164735
"Waikato District, New Zealand",New Zealand,NZ,174.657743,-38.01589
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Thompson-Nicola L, British Columbia",Canada,CA,-120.358452,50.357638
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
Allan Gardens Conservatory,Canada,CA,-79.3746870789171,43.661915451854576
"Missoula, MT",United States,US,-114.1203252,46.780202
"Terrace, British Columbia",Canada,CA,-128.6647743,54.4253719
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Hamilton City, New Zealand",New Zealand,NZ,175.184301,-37.846039
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"San Jose, CA",United States,US,-122.035311,37.193164
"Chilham, England",United Kingdom,GB,0.95563,51.2403126
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Markham, Ontario",Canada,CA,-79.429128,43.798004
"Fort St. John, British Columbia",Canada,CA,-120.880403,56.209595
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Ontario, Canada",Canada,CA,-95.155898,41.676329
"Tucson, AZ",United States,US,-111.083219,32.057802
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Omaha, NE",United States,US,-96.234587,41.175884
Studio Bell,Canada,CA,-114.05291333434847,51.04462916388039
"St Paul, MN",United States,US,-93.207783,44.8907521
"Hamilton City, New Zealand",New Zealand,NZ,175.184301,-37.846039
"Brant, Ontario",Canada,CA,-80.608717,42.972741
"Squamish, British Columbia",Canada,CA,-123.260264,49.638739
"Stony Plain, Alberta",Canada,CA,-114.051347,53.498167
"Brantford, Ontario",Canada,CA,-80.3537,43.101639
"Las Cruces, NM",United States,US,-106.8434266,32.2383612
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"London, Ontario",Canada,CA,-81.391247,42.824496
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Santa Clara, CA",United States,US,-122.005597,37.322943
"Kingston upon Thames, London",United Kingdom,GB,-0.3229167,51.3428601
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"California, USA",United States,US,-124.482003,32.528832
"Strathcona County, Alberta",Canada,CA,-113.402012,53.354476
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Las Cruces, NM",United States,US,-106.8434266,32.2383612
"Kitimat-Stikine E, British Columbia",Canada,CA,-128.603397,54.488192
"Waihee-Waiehu, HI",United States,US,-156.520872,20.895568
"Shiprock, NM",United States,US,-108.728795,36.754279
"Las Vegas, NV",United States,US,-115.384091,36.129459
"Henryetta, OK",United States,US,-96.019362,35.420279
"Brantford, Ontario",Canada,CA,-80.3537,43.101639
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Waikato District, New Zealand",New Zealand,NZ,174.657743,-38.01589
"Abbotsford, British Columbia",Canada,CA,-122.461455,49.002189
"London, Ontario",Canada,CA,-81.391247,42.824496
"Washington, DC",United States,US,-77.119401,38.801826
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Tracy, CA",United States,US,-121.520904,37.6727459
"Gatineau, Québec",Canada,CA,-75.908759,45.366368
"Brighton, NY",United States,US,-77.694219,43.087472
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Greater Vancouver, British Columbia",Canada,CA,-123.738375,49.001921
Canada,Canada,CA,-141.5610942,41.676329
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Gaya, India",India,IN,84.292829,24.286947
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Saanich, British Columbia",Canada,CA,-123.478699,48.433384
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
"Tsahaheh 1, British Columbia",Canada,CA,-124.887348,49.262879
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Wood Buffalo, Alberta",Canada,CA,-114.001159,55.329481
"Waikato District, New Zealand",New Zealand,NZ,174.657743,-38.01589
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Hamilton City, New Zealand",New Zealand,NZ,175.184301,-37.846039
"Capital, British Columbia",Canada,CA,-124.501081,48.22493
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"London, Ontario",Canada,CA,-81.391247,42.824496
"San Jose, CA",United States,US,-122.035311,37.193164
"San Diego, CA",United States,US,-117.282538,32.53962
"Redmond, WA",United States,US,-122.1649,47.626845
"Cincinnati, OH",United States,US,-84.710722,39.052962
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Brighton, NY",United States,US,-77.694219,43.087472
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Seabreeze, FL",United States,US,-81.0368484,29.205427
"Glenpool, OK",United States,US,-96.020623,35.903813
"Washington, DC",United States,US,-77.119401,38.801826
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
Reeve Memorial Union,United States,US,-88.54895472897363,44.025247181511546
"Fort Saskatchewan, Alberta",Canada,CA,-113.293487,53.668881
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Kenner, LA",United States,US,-90.285434,29.969126
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"North Bay, Ontario",Canada,CA,-79.505086,46.222736
"Santa Fe, NM",United States,US,-106.10308,35.586659
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Washington, DC",United States,US,-77.119401,38.801826
"Seattle, WA",United States,US,-122.436232,47.4953154
"Denver, CO",United States,US,-105.109815,39.614151
Longworth House Office Building,United States,US,-77.00860261917114,38.88684065264819
"Brighton, NY",United States,US,-77.694219,43.087472
"Richmond, British Columbia",Canada,CA,-123.304549,49.08609
"Brighton, NY",United States,US,-77.694219,43.087472
"South Dakota, USA",United States,US,-104.05774,42.479636
"Washington, DC",United States,US,-77.119401,38.801826
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Seabreeze, FL",United States,US,-81.0368484,29.205427
"Michigan, USA",United States,US,-90.4181075,41.696088
National Museum of the American Indian,United States,US,-77.016476,38.888141
"Manhattan, NY",United States,US,-74.026675,40.683935
"Denver, CO",United States,US,-105.109815,39.614151
"Norman, OK",United States,US,-97.51982,35.15327
Red Lion Inn And Convention Center,United States,US,-108.555252,45.747227
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"West Hollywood, CA",United States,US,-118.3959042,34.075963
"Boston, MA",United States,US,-71.191421,42.227797
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Medicine Hat, Alberta",Canada,CA,-110.801721,49.989418
Montana State Capitol Building,United States,US,-112.018478960081,46.58561419980852
"Poplar, MT",United States,US,-105.216671,48.106654
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Greater Sudbury / Grand Sudbury, Ontario",Canada,CA,-81.597501,46.195652
"Vanderhoof, British Columbia",Canada,CA,-124.367647,53.9832605
"Greater Vancouver A, British Columbia",Canada,CA,-123.738375,49.001963
"Tahlequah, OK",United States,US,-95.0121283,35.8562481
"Wolf Point, MT",United States,US,-105.657877,48.079785
"Norman, OK",United States,US,-97.51982,35.15327
"Montana, USA",United States,US,-116.050004,44.35821
"North Dakota, USA",United States,US,-104.048915,45.935021
"Salamanca, NY",United States,US,-78.762082,42.146853
"California, USA",United States,US,-124.482003,32.528832
"Guadalupe, AZ",United States,US,-111.969841,33.356547
"Seabird Island, British Columbia",Canada,CA,-121.7433545,49.242506
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"The Woodlands, TX",United States,US,-95.661376,30.10764
"Pullman, WA",United States,US,-117.2132149,46.70823
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
Lake Of The Woods,Canada,CA,-94.48906608342362,49.7652440601894
"Okmulgee, OK",United States,US,-95.988707,35.595607
"Minneapolis, MN",United States,US,-93.329515,44.889964
"New Orleans, LA",United States,US,-90.137908,29.889574
"Portland, OR",United States,US,-122.7900653,45.421863
"Sackville, New Brunswick",Canada,CA,-64.456145,45.867183
"London, Ontario",Canada,CA,-81.391247,42.824496
Arizona State Capitol,United States,US,-112.09706783294678,33.448116006181536
"Tempe, AZ",United States,US,-111.979047,33.3199453
"Tacoma, WA",United States,US,-122.5622146,47.166863
"Stoney 142, 143, 144, Alberta",Canada,CA,-115.117728,51.049145
"San Francisco, CA",United States,US,-122.514926,37.708075
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Minneapolis, MN",United States,US,-93.329515,44.889964
Emerald Queen Casino,United States,US,-122.4030590057373,47.23804453475871
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Berlin, Germany",Germany,DE,13.088304,52.338079
"Annandale, VA",United States,US,-77.262146,38.811091
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Thunder Bay, Ontario",Canada,CA,-89.429427,48.289211
Grey Eagle Hotel,Canada,CA,-114.14864,51.0069
"Arizona, USA",United States,US,-114.818269,31.3322463
"Billings, MT",United States,US,-108.6928791,45.723722
"Florida, USA",United States,US,-87.634643,24.396308
"Kansas City, MO",United States,US,-94.733122,38.868002
"Toppenish, WA",United States,US,-120.346421,46.356486
"New York, USA",United States,US,-79.76259,40.477383
"Alaska, USA",United States,US,-179.231086,51.175093
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Pawhuska, OK",United States,US,-96.359334,36.6366685
"Iowa, USA",United States,US,-96.6396669,40.375437
"California, USA",United States,US,-124.482003,32.528832
"Abbotsford, British Columbia",Canada,CA,-122.461455,49.002189
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Washington, DC",United States,US,-77.119401,38.801826
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Anderson, CA",United States,US,-122.338761,40.424053
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Colorado Springs, CO",United States,US,-104.910562,38.741142
"Asheville, NC",United States,US,-82.681852,35.421216
"Forks, WA",United States,US,-124.419677,47.9304057
Confluence Park,United States,US,-105.00856943810192,39.75448692690256
"Ponca City, OK",United States,US,-97.121923,36.666159
"Clarington, Ontario",Canada,CA,-78.872015,43.633252
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Helena, MT",United States,US,-112.1062681,46.5689233
"Stoney 142, 143, 144, Alberta",Canada,CA,-115.117728,51.049145
"Iowa, USA",United States,US,-96.6396669,40.375437
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Maine, USA",United States,US,-71.084335,42.917127
"Winchendon, MA",United States,US,-72.090359,42.640243
"Washington, USA",United States,US,-124.848975,45.543542
Quileute Indian Reservation,United States,US,-124.62366188254852,47.89961106049539
"Whitehorse, Yukon",Canada,CA,-135.278899,60.553634
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Tempe, AZ",United States,US,-111.979047,33.3199453
"College Park, GA",United States,US,-84.5129821,33.5933183
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Farmington, NM",United States,US,-108.2831009,36.705314
"Kamloops 1, British Columbia",Canada,CA,-120.35667,50.672549
"Carrboro, NC",United States,US,-79.109676,35.889723
"Richfield, MN",United States,US,-93.319039,44.861721
"Washington, DC",United States,US,-77.119401,38.801826
Arizona State Capitol,United States,US,-112.09706783294678,33.448116006181536
"Kansas, USA",United States,US,-102.051769,36.9931101
"Las Vegas, NV",United States,US,-115.384091,36.129459
"Oregon, USA",United States,US,-124.703541,41.991795
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"St Paul, MN",United States,US,-93.207783,44.8907521
"Great Falls, MT",United States,US,-111.391637,47.435796
"New Mexico, USA",United States,US,-109.050173,31.332176
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
Delta Sault Ste. Marie Waterfront Hotel,United States,US,-84.33792114257812,46.50970560884685
"San Diego, CA",United States,US,-117.282538,32.53962
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Manhattan, NY",United States,US,-74.026675,40.683935
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Tulsa, OK",United States,US,-96.0656278,35.968624
"Beverly Hills, CA",United States,US,-118.4273439,34.052559
"Camden Town, London",United Kingdom,GB,-0.213503,51.512805
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Medford, OR",United States,US,-122.96154,42.2887262
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Wisconsin, USA",United States,US,-92.889433,42.491921
"Portland, OR",United States,US,-122.7900653,45.421863
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Dallas, Texas.",United States,US,-96.796386,32.802366
"Québec, Canada",Canada,CA,-71.548521,46.730765
"Manhattan, NY",United States,US,-74.026675,40.683935
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Pensacola, FL",United States,US,-87.259577,30.399257
"Saskatchewan, Canada",Canada,CA,-110.007172,48.998553
"Torrance, CA",United States,US,-118.3940862,33.7804411
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Kenora, Ontario",Canada,CA,-94.591813,49.738317
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Miami, FL",United States,US,-80.321683,25.7090404
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"West Allis, WI",United States,US,-88.068598,42.980825
"Edmundston, New Brunswick",Canada,CA,-68.442451,47.317802
"New London, CT",United States,US,-72.12852,41.304762
"North Dakota, USA",United States,US,-104.048915,45.935021
"Fraser Valley D, British Columbia",Canada,CA,-121.794479,49.104428
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Berlin, Germany",Germany,DE,13.088304,52.338079
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Ponca City, OK",United States,US,-97.121923,36.666159
Phillips 66,United States,US,-97.0886024600226,36.69251597164306
Ponca City Chamber Of Commerce,United States,US,-97.07871968713818,36.70338969239752
"Derby, KS",United States,US,-97.287293,37.509588
"Marysville, WA",United States,US,-122.220382,48.0199614
"Grand Falls / Grand-Sault, New Brunswick",Canada,CA,-67.790286,47.022993
"Mesa, AZ",United States,US,-111.894548,33.306275
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Kenora, Ontario",Canada,CA,-94.591813,49.738317
"Bluewater, Ontario",Canada,CA,-82.066621,43.335319
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Okotoks, Alberta",Canada,CA,-114.003883,50.700939
"Rapid Valley, SD",United States,US,-103.1765119,44.040302
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"New Orleans, LA",United States,US,-90.137908,29.889574
"Sunset Bronson Studios, Stage 9",United States,US,-118.317472,34.097421
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Norman, OK",United States,US,-97.51982,35.15327
"The Village, OK",United States,US,-97.575986,35.557923
"Bakersfield, CA",United States,US,-119.172179,35.255821
"St Paul, MN",United States,US,-93.207783,44.8907521
"Milwaukee, WI",United States,US,-88.070827,42.920822
"Fremont, CA",United States,US,-122.069956,37.454962
"Norman, OK",United States,US,-97.51982,35.15327
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Prince Rupert, British Columbia",Canada,CA,-130.365665,54.201227
"Russell, Manitoba",Canada,CA,-101.295539,50.771291
"Portage la Prairie, Manitoba",Canada,CA,-98.56122,49.797804
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Islington, London",United Kingdom,GB,-0.1420579,51.5185518
"Yakima, WA",United States,US,-120.59824,46.55658
"Llanwrda, Wales",United Kingdom,GB,-3.8785557,51.9645827
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Richmond Hill, Ontario",Canada,CA,-79.485633,43.829311
"Kensington, London",United Kingdom,GB,-0.2285894,51.4772246
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Chatham-Kent, Ontario",Canada,CA,-82.500115,41.676525
"Brighton, NY",United States,US,-77.694219,43.087472
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Portland, OR",United States,US,-122.7900653,45.421863
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Portland, OR",United States,US,-122.7900653,45.421863
"Pierre, SD",United States,US,-100.371969,44.341218
"Kansas, USA",United States,US,-102.051769,36.9931101
"St Paul, MN",United States,US,-93.207783,44.8907521
"Vanderhoof, British Columbia",Canada,CA,-124.367647,53.9832605
